order_id,customer_id,restaurant_id,order_time,customer_location,restaurant_location,order_value,rating
7054,3086,562,2024-04-06 00:00:00,Apt 1463,Suite 57,2169.93,3.71
7445,5294,613,2024-04-06 00:00:00,Suite 93,17th Floor,4646.06,1.59
6990,7244,950,2024-04-06 00:00:00,Suite 81,PO Box 49821,3099.44,0.78
9665,9794,785,2024-04-06 00:00:00,PO Box 49514,Room 1330,475.96,1.78
6076,4956,825,2024-04-06 00:00:00,Suite 60,Apt 1121,668.09,0.58
4407,8340,190,2024-04-06 00:00:00,19th Floor,PO Box 23127,3895.49,4.14
9705,1354,675,2024-04-06 00:00:00,Suite 84,Room 330,2701.36,0.24
9665,2097,232,2024-04-06 00:00:00,Apt 542,Apt 379,660.51,3.21
9404,2314,382,2024-04-06 00:00:00,Suite 85,Suite 92,4846.92,1.52
1830,9300,756,2024-04-06 00:00:00,Room 1438,18th Floor,1905.27,2.33
7648,4779,281,2024-04-06 00:00:00,14th Floor,Suite 8,1006.13,4.18
5131,6058,556,2024-04-06 00:00:00,Suite 85,Room 210,3034.98,1.9
8358,8276,812,2024-04-06 00:00:00,PO Box 1038,Suite 78,780.32,4.13
9655,3884,183,2024-04-06 00:00:00,Suite 97,Suite 5,4507.96,3.51
1490,2823,212,2024-04-06 00:00:00,Apt 882,Suite 64,1623.7,3.16
6921,6382,300,2024-04-06 00:00:00,Apt 438,Room 1346,2228.23,4.89
2477,2769,229,2024-04-06 00:00:00,Suite 26,PO Box 42257,446.15,3.01
6095,2000,896,2024-04-06 00:00:00,Room 570,Room 19,4616.96,3.06
1620,1070,338,2024-04-06 00:00:00,Room 1548,Suite 24,831.87,4.38
2912,4228,516,2024-04-06 00:00:00,3rd Floor,2nd Floor,2211.03,4.08
1976,7459,530,2024-04-06 00:00:00,PO Box 17345,Suite 29,811.73,3.54
2270,5124,510,2024-04-06 00:00:00,Apt 1576,Suite 80,1847.12,2.55
8791,6042,849,2024-04-06 00:00:00,PO Box 49209,PO Box 75168,247.14,4.5
4099,1045,665,2024-04-06 00:00:00,14th Floor,Room 725,346.25,2.07
5072,1966,904,2024-04-06 00:00:00,Apt 1205,PO Box 52651,4020.84,3.6
6710,9538,894,2024-04-06 00:00:00,Apt 869,8th Floor,1085.37,4.75
2935,1954,819,2024-04-06 00:00:00,PO Box 82202,PO Box 95296,2823.53,0.52
4714,3532,934,2024-04-06 00:00:00,Room 305,12th Floor,189.12,2.11
3379,7427,656,2024-04-06 00:00:00,PO Box 89245,Apt 752,2704.15,0.14
5749,2105,592,2024-04-06 00:00:00,Apt 1415,Suite 91,2176.98,1.4
5991,7045,216,2024-04-06 00:00:00,Suite 57,Apt 610,1257.96,0.46
2134,4401,703,2024-04-06 00:00:00,PO Box 20753,Suite 31,4812.93,1.15
4570,6999,208,2024-04-06 00:00:00,9th Floor,9th Floor,3347.98,0.31
8215,6466,150,2024-04-06 00:00:00,Apt 542,Suite 13,1424.46,1.42
6058,5055,174,2024-04-06 00:00:00,PO Box 27269,Apt 602,2837.85,0.75
4095,4980,473,2024-04-06 00:00:00,Apt 335,Apt 1545,2755.75,3.75
9613,6634,867,2024-04-06 00:00:00,Suite 85,Room 176,4497.47,4.71
1852,7425,503,2024-04-06 00:00:00,PO Box 82636,Suite 78,1421.38,3.61
1108,1468,264,2024-04-06 00:00:00,Apt 1857,Suite 48,1541.64,1.11
2768,6835,175,2024-04-06 00:00:00,Apt 232,PO Box 56047,732.05,0.14
5020,3071,899,2024-04-06 00:00:00,Suite 82,5th Floor,1999.45,3.6
1936,1767,380,2024-04-06 00:00:00,Apt 209,Apt 1258,2436.54,0.65
4156,9146,945,2024-04-06 00:00:00,PO Box 75301,Room 773,4653.76,2.55
1696,2630,941,2024-04-06 00:00:00,PO Box 9393,Suite 22,4609.3,3.71
4615,7860,355,2024-04-06 00:00:00,Apt 347,PO Box 81359,3401.23,0.5
7395,8682,370,2024-04-06 00:00:00,Suite 84,15th Floor,4886.06,3.14
6374,3802,575,2024-04-06 00:00:00,3rd Floor,Suite 25,785.7,4.96
6636,3764,148,2024-04-06 00:00:00,Room 832,PO Box 64147,1157.34,1.43
9974,3449,947,2024-04-06 00:00:00,Suite 75,Suite 72,3734.41,1.35
6110,4190,642,2024-04-06 00:00:00,8th Floor,PO Box 38970,2026.44,2.67
2539,7727,885,2024-04-06 00:00:00,Suite 62,PO Box 35578,3605.52,4.6
2804,4079,801,2024-04-06 00:00:00,Suite 89,Apt 1304,3316.35,4.97
2311,5243,850,2024-04-06 00:00:00,Suite 12,19th Floor,1900.03,4.32
2181,3098,116,2024-04-06 00:00:00,Apt 1381,PO Box 48213,3859.77,3.4
2714,6621,538,2024-04-06 00:00:00,Room 907,PO Box 17855,4552.8,2.63
9282,3213,679,2024-04-06 00:00:00,PO Box 68811,Apt 1541,2745.99,4.89
7709,8049,390,2024-04-06 00:00:00,Suite 1,Suite 55,4651.79,0.16
8731,8018,557,2024-04-06 00:00:00,6th Floor,Room 1222,2484.67,1.32
7757,2644,791,2024-04-06 00:00:00,Suite 16,Suite 26,2973.91,4.54
4651,9185,769,2024-04-06 00:00:00,Apt 280,PO Box 73887,4488.54,4.31
8226,6218,498,2024-04-06 00:00:00,12th Floor,Room 1190,4362.66,3.39
8467,9918,869,2024-04-06 00:00:00,PO Box 84930,PO Box 48224,3349.92,0.44
5853,8025,652,2024-04-06 00:00:00,5th Floor,Suite 18,4144.43,1.36
2215,8812,546,2024-04-06 00:00:00,5th Floor,Apt 216,4891.55,2.8
5513,7369,842,2024-04-06 00:00:00,8th Floor,Apt 624,73.86,1.45
4570,6927,306,2024-04-06 00:00:00,Apt 629,Room 288,2378.4,1.72
6264,5679,490,2024-04-06 00:00:00,PO Box 43593,PO Box 98030,1991.9,0.49
6443,5005,319,2024-04-06 00:00:00,Room 1770,Room 1995,4399.28,0.44
8849,1727,972,2024-04-06 00:00:00,Suite 6,Apt 520,1773.34,1.72
5734,6534,275,2024-04-06 00:00:00,Room 1298,Room 91,3316.99,3.56
1031,6798,869,2024-04-06 00:00:00,Suite 16,12th Floor,1367.38,1.92
8889,3097,709,2024-04-06 00:00:00,Room 848,9th Floor,1800.27,3.81
5084,8666,459,2024-04-06 00:00:00,12th Floor,Room 658,4983.25,3.69
9062,6339,542,2024-04-06 00:00:00,Room 497,Suite 91,4387.88,2.77
4124,7741,180,2024-04-06 00:00:00,Suite 13,7th Floor,4831.74,3.19
5455,6640,370,2024-04-06 00:00:00,Apt 406,Room 622,1752.28,1.7
1043,3149,989,2024-04-06 00:00:00,PO Box 74921,Room 1070,4551.76,2.21
2335,9406,250,2024-04-06 00:00:00,Suite 82,Suite 4,960.82,1.45
9634,7129,997,2024-04-06 00:00:00,Suite 85,Suite 43,435.0,0.92
6932,3502,563,2024-04-06 00:00:00,PO Box 15154,Room 1685,1303.6,0.94
9845,8866,887,2024-04-06 00:00:00,Suite 48,1st Floor,2607.2,1.35
8758,1751,534,2024-04-06 00:00:00,16th Floor,Suite 93,1021.01,3.28
7107,9288,799,2024-04-06 00:00:00,PO Box 6980,Apt 1477,3815.57,0.76
1144,9997,393,2024-04-06 00:00:00,PO Box 11778,Suite 79,179.16,2.66
7954,9002,162,2024-04-06 00:00:00,6th Floor,Room 532,289.21,3.81
6820,6565,876,2024-04-06 00:00:00,Room 1577,PO Box 95447,3979.72,1.06
8832,3124,547,2024-04-06 00:00:00,Room 552,Suite 5,4049.45,2.91
4926,1908,202,2024-04-06 00:00:00,PO Box 23260,6th Floor,376.12,4.97
3658,3845,211,2024-04-06 00:00:00,Suite 14,15th Floor,4830.15,3.06
3948,8026,976,2024-04-06 00:00:00,9th Floor,Room 1674,1697.47,0.49
8061,2701,785,2024-04-06 00:00:00,1st Floor,Apt 120,1018.96,2.25
6573,9788,343,2024-04-06 00:00:00,11th Floor,4th Floor,2958.64,2.79
6560,4096,281,2024-04-06 00:00:00,Suite 48,Apt 434,4740.16,2.14
7031,8485,456,2024-04-06 00:00:00,Apt 1680,Suite 5,4273.09,2.49
5582,9352,637,2024-04-06 00:00:00,Apt 816,Room 923,2519.13,3.09
9500,2978,274,2024-04-06 00:00:00,Suite 46,Room 770,2775.17,4.64
8010,2813,767,2024-04-06 00:00:00,PO Box 58688,18th Floor,2039.15,0.41
9583,4323,622,2024-04-06 00:00:00,Suite 49,PO Box 29885,1455.58,1.22
7359,3826,471,2024-04-06 00:00:00,Room 470,20th Floor,315.07,4.33
1485,1772,912,2024-04-06 00:00:00,PO Box 5002,Room 1984,520.3,0.28
9658,2996,406,2024-04-06 00:00:00,Suite 64,Suite 58,1212.71,0.18
3979,5622,243,2024-04-06 00:00:00,18th Floor,Room 760,2933.91,3.8
3239,5409,902,2024-04-06 00:00:00,PO Box 4058,9th Floor,3189.65,1.92
6193,5537,325,2024-04-06 00:00:00,PO Box 8091,Apt 78,221.06,3.28
8305,7863,429,2024-04-06 00:00:00,PO Box 29771,Room 1320,4547.9,0.33
7687,7728,625,2024-04-06 00:00:00,Suite 12,PO Box 56985,1895.94,1.01
4987,1846,591,2024-04-06 00:00:00,Suite 80,Room 505,1588.9,2.2
2403,2779,752,2024-04-06 00:00:00,Room 1298,PO Box 72813,1929.86,2.74
4484,8020,208,2024-04-06 00:00:00,PO Box 96828,Suite 1,4280.87,0.91
1170,2449,404,2024-04-06 00:00:00,5th Floor,1st Floor,3682.37,0.13
9968,8193,603,2024-04-06 00:00:00,Room 554,7th Floor,3516.92,4.8
9554,3617,552,2024-04-06 00:00:00,3rd Floor,Apt 304,286.81,0.63
9607,8447,678,2024-04-06 00:00:00,Room 348,17th Floor,2366.92,4.87
7532,8308,799,2024-04-06 00:00:00,PO Box 31232,Room 170,3736.18,2.27
2570,7539,254,2024-04-06 00:00:00,Room 898,PO Box 39786,55.9,2.51
8768,5278,474,2024-04-06 00:00:00,19th Floor,Room 659,4663.76,3.57
6928,5949,269,2024-04-06 00:00:00,PO Box 83783,6th Floor,4840.91,1.82
7746,8053,104,2024-04-06 00:00:00,PO Box 57885,Room 1567,2076.27,1.51
7209,7821,211,2024-04-06 00:00:00,18th Floor,Room 1826,3432.77,0.25
9551,3580,538,2024-04-06 00:00:00,Apt 1885,Room 1916,1630.07,2.7
1421,6617,125,2024-04-06 00:00:00,Suite 57,Suite 32,2065.8,4.75
6763,9400,675,2024-04-06 00:00:00,PO Box 98071,Suite 79,182.02,0.48
6800,7102,377,2024-04-06 00:00:00,Suite 28,13th Floor,2645.41,1.6
9476,2365,350,2024-04-06 00:00:00,17th Floor,19th Floor,2047.22,2.4
1741,5590,774,2024-04-06 00:00:00,Room 1431,Apt 247,4001.94,0.04
5686,3348,796,2024-04-06 00:00:00,PO Box 60551,Room 1807,2480.29,3.14
5976,6079,105,2024-04-06 00:00:00,PO Box 91684,Room 1239,3933.78,3.24
5710,1780,192,2024-04-06 00:00:00,Suite 93,PO Box 4470,2453.72,4.56
5816,5906,733,2024-04-06 00:00:00,Suite 64,Room 323,3674.81,0.17
6057,3345,892,2024-04-06 00:00:00,PO Box 32836,PO Box 39830,309.18,1.95
4283,4744,414,2024-04-06 00:00:00,Apt 1349,Room 123,3551.15,0.38
5913,5253,549,2024-04-06 00:00:00,10th Floor,Room 1832,2916.2,0.74
3260,1805,680,2024-04-06 00:00:00,Room 156,Apt 1507,2698.37,0.99
6796,6941,990,2024-04-06 00:00:00,6th Floor,2nd Floor,4896.64,0.64
2147,4401,843,2024-04-06 00:00:00,2nd Floor,Suite 2,768.2,4.45
4280,7707,408,2024-04-06 00:00:00,Suite 81,Apt 1982,2166.52,4.79
3386,9438,352,2024-04-06 00:00:00,17th Floor,Apt 1974,1599.08,0.07
4446,3351,602,2024-04-06 00:00:00,Suite 37,Apt 919,1603.54,2.14
4863,5172,627,2024-04-06 00:00:00,PO Box 83532,Apt 938,452.83,2.37
1117,1271,600,2024-04-06 00:00:00,Room 792,Suite 42,1667.41,3.47
5199,1497,137,2024-04-06 00:00:00,Room 1841,Suite 41,1423.09,2.64
3722,5635,216,2024-04-06 00:00:00,7th Floor,PO Box 10116,1449.76,3.46
4773,1960,560,2024-04-06 00:00:00,Suite 3,Suite 62,4364.56,3.85
8753,1558,152,2024-04-06 00:00:00,20th Floor,Suite 34,2995.51,3.65
3380,1354,489,2024-04-06 00:00:00,2nd Floor,Apt 1433,236.6,0.45
3639,9226,705,2024-04-06 00:00:00,Room 1554,5th Floor,1930.87,3.39
7625,9386,642,2024-04-06 00:00:00,Room 1450,Suite 18,4582.2,4.44
8031,9522,753,2024-04-06 00:00:00,Suite 65,11th Floor,3642.32,1.85
4559,9368,511,2024-04-06 00:00:00,Suite 46,Suite 76,607.76,3.81
7473,6251,108,2024-04-06 00:00:00,1st Floor,Room 641,3735.1,2.82
4544,7804,400,2024-04-06 00:00:00,Apt 1492,Room 1695,4704.12,4.94
2347,3316,291,2024-04-06 00:00:00,Suite 37,Apt 4,2062.19,1.48
8136,3880,792,2024-04-06 00:00:00,PO Box 213,Room 626,4009.94,4.79
3083,2826,345,2024-04-06 00:00:00,Apt 490,PO Box 27369,926.47,0.07
8315,8531,213,2024-04-06 00:00:00,13th Floor,4th Floor,251.87,3.46
7550,5682,971,2024-04-06 00:00:00,PO Box 56209,Apt 1730,4714.13,3.12
2810,2659,510,2024-04-06 00:00:00,PO Box 53814,1st Floor,644.04,4.15
8448,9077,943,2024-04-06 00:00:00,Suite 33,PO Box 13585,3211.6,2.38
6972,5418,968,2024-04-06 00:00:00,Room 1366,Room 362,1231.72,4.74
9833,4514,570,2024-04-06 00:00:00,PO Box 36892,Apt 1825,2814.28,0.92
1025,8738,227,2024-04-06 00:00:00,Suite 2,12th Floor,1952.3,3.5
2211,7792,562,2024-04-06 00:00:00,Room 12,Room 1257,780.51,4.54
6296,7596,833,2024-04-06 00:00:00,Suite 56,Suite 66,2742.98,1.76
9680,4508,661,2024-04-06 00:00:00,Suite 61,Apt 384,1119.1,4.22
8175,6433,532,2024-04-06 00:00:00,PO Box 36574,4th Floor,706.52,3.67
4465,1236,760,2024-04-06 00:00:00,Suite 67,Room 563,644.59,4.57
6434,4961,612,2024-04-06 00:00:00,Apt 516,Room 1832,3320.42,2.0
6475,6380,721,2024-04-06 00:00:00,2nd Floor,Room 1088,3777.71,4.71
9500,7989,226,2024-04-06 00:00:00,Suite 8,Room 649,2400.34,3.51
7527,4547,874,2024-04-06 00:00:00,Suite 25,PO Box 47351,2937.92,3.63
3595,4762,341,2024-04-06 00:00:00,1st Floor,PO Box 28275,105.59,3.85
2340,7826,523,2024-04-06 00:00:00,PO Box 45757,PO Box 63735,3427.07,0.34
5656,5944,629,2024-04-06 00:00:00,Room 1928,Suite 85,1277.31,3.3
4192,2791,993,2024-04-06 00:00:00,Suite 49,Room 1167,1567.08,1.19
8509,1639,375,2024-04-06 00:00:00,PO Box 63734,Room 441,4601.53,3.18
5387,3624,433,2024-04-06 00:00:00,Apt 1169,Apt 1465,1049.32,1.19
4064,5655,846,2024-04-06 00:00:00,Room 1778,Apt 1792,1173.63,3.52
8124,8376,489,2024-04-06 00:00:00,PO Box 94912,Suite 20,4015.5,2.76
9182,6488,399,2024-04-06 00:00:00,Apt 881,PO Box 94693,3684.77,0.81
4665,3647,971,2024-04-06 00:00:00,Apt 563,Room 1780,4022.27,4.24
2629,8539,248,2024-04-06 00:00:00,Room 1956,PO Box 46537,1366.13,1.57
4257,8815,967,2024-04-06 00:00:00,Suite 96,Suite 8,3028.8,2.92
8266,5012,232,2024-04-06 00:00:00,5th Floor,Apt 1965,1928.52,2.34
3246,9500,908,2024-04-06 00:00:00,Room 1112,Suite 33,2725.31,2.95
9321,8827,456,2024-04-06 00:00:00,Apt 449,12th Floor,2289.66,4.81
1605,8292,589,2024-04-06 00:00:00,12th Floor,Apt 1959,122.49,3.64
5493,3154,429,2024-04-06 00:00:00,Suite 37,Room 842,2829.7,4.13
2322,7327,423,2024-04-06 00:00:00,Apt 48,Apt 1603,194.0,4.15
8435,6290,348,2024-04-06 00:00:00,PO Box 84538,Apt 1781,3605.05,4.46
7763,3976,255,2024-04-06 00:00:00,Room 306,Apt 655,4051.76,2.0
7297,7782,373,2024-04-06 00:00:00,PO Box 71376,Apt 396,2340.6,4.85
5546,4389,735,2024-04-06 00:00:00,Room 484,13th Floor,4077.61,3.04
8485,4382,895,2024-04-06 00:00:00,3rd Floor,17th Floor,1620.71,1.12
3208,1027,237,2024-04-06 00:00:00,Suite 87,Room 1867,145.68,0.87
5745,4998,603,2024-04-06 00:00:00,Apt 1699,PO Box 48412,1202.79,1.05
9584,3382,502,2024-04-06 00:00:00,Suite 97,PO Box 75128,4104.62,1.96
4609,8095,637,2024-04-06 00:00:00,5th Floor,PO Box 99220,2376.78,2.97
7117,4631,874,2024-04-06 00:00:00,Apt 282,Room 575,4780.23,1.44
1986,9132,935,2024-04-06 00:00:00,Apt 874,11th Floor,2385.48,3.11
4139,9021,353,2024-04-06 00:00:00,Apt 621,Room 699,2121.8,2.44
5285,8380,847,2024-04-06 00:00:00,Apt 832,Room 466,3742.2,0.13
9165,6977,520,2024-04-06 00:00:00,Room 1942,Room 1884,2680.91,4.5
6709,9664,365,2024-04-06 00:00:00,Suite 29,Apt 1626,2923.51,0.98
4249,8635,974,2024-04-06 00:00:00,Room 982,11th Floor,1983.5,4.41
9108,1673,553,2024-04-06 00:00:00,Room 740,7th Floor,145.82,2.92
2092,4934,935,2024-04-06 00:00:00,9th Floor,Room 186,2332.69,0.27
7683,4261,405,2024-04-06 00:00:00,PO Box 23952,Room 666,4811.66,4.65
5090,8720,222,2024-04-06 00:00:00,PO Box 43519,19th Floor,1512.36,3.74
1871,6214,118,2024-04-06 00:00:00,Apt 463,Room 493,1286.33,0.84
6875,7315,231,2024-04-06 00:00:00,Room 418,Apt 1815,2094.86,0.21
2395,3326,754,2024-04-06 00:00:00,Suite 99,Suite 94,4712.26,4.91
7895,3256,118,2024-04-06 00:00:00,Apt 638,PO Box 3495,3957.29,0.71
9261,1296,375,2024-04-06 00:00:00,PO Box 29414,Suite 27,1747.37,3.91
6724,8978,960,2024-04-06 00:00:00,Suite 73,PO Box 89848,2892.69,1.13
7141,6659,767,2024-04-06 00:00:00,Suite 45,Room 1360,1610.36,4.02
8559,8256,830,2024-04-06 00:00:00,12th Floor,Suite 24,4251.9,1.22
9770,9775,955,2024-04-06 00:00:00,Apt 1310,18th Floor,3976.78,1.56
7109,6479,420,2024-04-06 00:00:00,Suite 37,Room 1555,24.55,3.77
7392,5089,125,2024-04-06 00:00:00,Suite 99,Room 1016,549.51,2.08
7600,2416,534,2024-04-06 00:00:00,Suite 60,Apt 634,1219.71,2.61
7125,5692,130,2024-04-06 00:00:00,4th Floor,Suite 46,4853.21,1.58
4864,3769,679,2024-04-06 00:00:00,Room 953,PO Box 12924,3672.69,4.48
5076,3649,502,2024-04-06 00:00:00,Room 1183,Apt 1705,3843.56,2.82
1098,3066,556,2024-04-06 00:00:00,Room 331,12th Floor,3041.18,4.31
6371,4326,515,2024-04-06 00:00:00,Apt 1122,Apt 1057,1728.34,2.05
1257,6628,461,2024-04-06 00:00:00,Suite 46,Room 608,200.02,4.97
2948,8208,547,2024-04-06 00:00:00,Room 1839,Room 858,2862.94,1.22
4605,5799,248,2024-04-06 00:00:00,Room 1746,1st Floor,2426.31,4.9
3000,8336,401,2024-04-06 00:00:00,6th Floor,Room 1192,3886.99,0.72
3908,7673,194,2024-04-06 00:00:00,Room 419,PO Box 12081,687.15,1.46
8095,3393,320,2024-04-06 00:00:00,14th Floor,Room 1761,379.99,0.69
1668,1101,215,2024-04-06 00:00:00,PO Box 20632,Apt 1906,3065.03,3.41
1752,9606,372,2024-04-06 00:00:00,Suite 10,Apt 1393,2862.56,2.75
1846,1402,741,2024-04-06 00:00:00,Apt 555,PO Box 11763,2376.9,2.32
3714,5030,427,2024-04-06 00:00:00,4th Floor,Apt 1564,4414.03,0.0
5288,8170,630,2024-04-06 00:00:00,Room 1688,Apt 1516,1390.0,1.95
1236,1544,742,2024-04-06 00:00:00,PO Box 8228,PO Box 75715,1009.42,0.63
9267,5693,712,2024-04-06 00:00:00,Suite 82,13th Floor,539.94,4.4
4691,2079,225,2024-04-06 00:00:00,Apt 561,Suite 64,3863.29,3.77
8227,3451,302,2024-04-06 00:00:00,Suite 67,Room 264,1846.86,1.68
7599,3056,469,2024-04-06 00:00:00,Apt 1000,Apt 1066,4897.42,3.48
6203,9006,672,2024-04-06 00:00:00,Room 1561,4th Floor,4213.19,2.67
5592,5489,158,2024-04-06 00:00:00,PO Box 27861,Apt 1618,2654.8,3.49
9370,1812,953,2024-04-06 00:00:00,Room 397,Room 391,1254.15,4.67
3446,2341,564,2024-04-06 00:00:00,Room 1074,12th Floor,1648.99,2.75
5669,2755,665,2024-04-06 00:00:00,Apt 234,PO Box 95693,3491.43,3.95
9835,7585,555,2024-04-06 00:00:00,Room 1406,PO Box 77079,97.6,0.37
2268,5673,494,2024-04-06 00:00:00,Apt 1981,PO Box 97328,1910.26,0.22
4569,8114,919,2024-04-06 00:00:00,Room 391,Suite 40,595.76,0.91
9392,4469,137,2024-04-06 00:00:00,Apt 689,Room 253,79.03,3.2
6431,2825,735,2024-04-06 00:00:00,Apt 1274,Suite 13,3874.69,0.67
2366,3657,137,2024-04-06 00:00:00,Suite 89,2nd Floor,4014.09,0.76
4414,1667,987,2024-04-06 00:00:00,Room 1210,Room 1844,3509.24,0.52
8874,7662,458,2024-04-06 00:00:00,Room 1882,Room 725,123.58,0.3
6763,1055,186,2024-04-06 00:00:00,Room 1479,PO Box 29736,4250.19,2.64
1534,5278,470,2024-04-06 00:00:00,PO Box 82866,Apt 69,254.7,1.47
5949,1572,228,2024-04-06 00:00:00,PO Box 87188,Apt 721,3207.26,4.97
2281,7348,790,2024-04-06 00:00:00,PO Box 9774,PO Box 40342,2310.33,2.38
5081,9020,230,2024-04-06 00:00:00,Suite 64,PO Box 43164,4615.55,0.44
2590,8685,433,2024-04-06 00:00:00,PO Box 52595,Suite 73,2550.88,2.77
3491,2950,449,2024-04-06 00:00:00,Room 660,19th Floor,4823.03,1.42
1538,2922,423,2024-04-06 00:00:00,PO Box 63630,PO Box 53350,1951.72,0.44
1140,3916,674,2024-04-06 00:00:00,Apt 1296,PO Box 52451,3778.66,2.77
9204,2142,900,2024-04-06 00:00:00,Room 1122,15th Floor,3767.01,3.87
8781,8094,586,2024-04-06 00:00:00,PO Box 51292,Suite 76,207.67,1.58
3348,1047,101,2024-04-06 00:00:00,PO Box 1641,PO Box 41225,409.97,0.81
4188,7957,104,2024-04-06 00:00:00,18th Floor,Room 1485,4132.77,3.15
9224,7983,815,2024-04-06 00:00:00,Apt 1851,PO Box 40185,1586.4,2.61
5004,5228,855,2024-04-06 00:00:00,Apt 717,Apt 1856,4901.58,1.67
4253,7628,227,2024-04-06 00:00:00,7th Floor,PO Box 53656,3717.52,1.46
1171,7464,898,2024-04-06 00:00:00,Apt 751,Room 590,906.49,3.72
3764,4620,345,2024-04-06 00:00:00,Suite 57,PO Box 80721,1428.0,0.13
2942,3882,721,2024-04-06 00:00:00,PO Box 46052,Room 114,2177.39,1.74
2201,8826,200,2024-04-06 00:00:00,Apt 1452,20th Floor,1561.58,1.76
1559,1061,115,2024-04-06 00:00:00,Apt 1361,Room 490,3103.62,4.73
8177,2485,159,2024-04-06 00:00:00,Suite 56,2nd Floor,460.31,4.15
6061,3081,665,2024-04-06 00:00:00,Suite 46,PO Box 30307,3019.22,2.39
7827,2446,626,2024-04-06 00:00:00,13th Floor,Room 499,4093.67,4.68
9043,7443,691,2024-04-06 00:00:00,2nd Floor,20th Floor,2174.44,2.94
9646,3784,722,2024-04-06 00:00:00,PO Box 5427,Suite 76,643.83,4.52
7036,3163,151,2024-04-06 00:00:00,Apt 1498,Suite 65,2789.87,2.27
3704,6197,230,2024-04-06 00:00:00,Room 416,Room 584,2241.17,1.72
7136,6970,515,2024-04-06 00:00:00,18th Floor,Apt 255,3242.4,3.57
2010,9321,357,2024-04-06 00:00:00,Suite 35,Room 1447,3395.76,1.37
1633,2446,106,2024-04-06 00:00:00,Apt 1504,20th Floor,1020.48,4.01
1648,2112,378,2024-04-06 00:00:00,Room 828,PO Box 8421,3593.35,4.73
2380,8517,337,2024-04-06 00:00:00,Apt 1002,Room 409,588.06,3.46
7070,3102,893,2024-04-06 00:00:00,Suite 41,Suite 70,4316.14,0.2
1633,3551,101,2024-04-06 00:00:00,Suite 18,Suite 7,4930.67,3.77
4775,7504,518,2024-04-06 00:00:00,Apt 659,Suite 55,4545.53,2.58
4717,6623,499,2024-04-06 00:00:00,Suite 38,Apt 244,1648.33,4.28
3615,5946,653,2024-04-06 00:00:00,PO Box 55068,PO Box 8633,2264.06,4.59
5078,8886,378,2024-04-06 00:00:00,Suite 42,Suite 52,2817.61,4.09
6485,2918,934,2024-04-06 00:00:00,PO Box 59788,PO Box 3784,2026.7,4.42
5917,3285,821,2024-04-06 00:00:00,Apt 770,13th Floor,3884.19,0.34
1385,3711,764,2024-04-06 00:00:00,Apt 1435,14th Floor,3782.59,2.73
8165,3850,787,2024-04-06 00:00:00,Room 766,Room 295,4856.36,2.25
8285,6775,569,2024-04-06 00:00:00,Apt 1097,4th Floor,4966.45,0.21
7515,7278,145,2024-04-06 00:00:00,PO Box 40254,Apt 1348,3758.79,2.49
3650,5127,209,2024-04-06 00:00:00,PO Box 65312,Suite 27,3854.6,3.32
9461,2578,174,2024-04-06 00:00:00,PO Box 55324,4th Floor,3557.24,4.69
3275,5607,723,2024-04-06 00:00:00,Room 1276,Apt 1106,705.3,3.83
5989,3127,371,2024-04-06 00:00:00,PO Box 77003,Room 1041,1581.31,2.64
9404,2758,790,2024-04-06 00:00:00,Suite 29,Room 918,2862.85,1.67
3682,1207,539,2024-04-06 00:00:00,Room 573,Room 1245,2968.65,3.22
6169,3093,518,2024-04-06 00:00:00,Suite 61,Apt 254,2425.57,0.44
9236,8355,883,2024-04-06 00:00:00,Apt 1668,Apt 770,589.68,3.03
9746,7070,534,2024-04-06 00:00:00,Apt 564,Apt 991,4307.9,4.68
7298,1678,414,2024-04-06 00:00:00,2nd Floor,PO Box 54321,289.68,1.14
1976,9351,564,2024-04-06 00:00:00,Room 156,Suite 76,1383.84,3.48
2354,5361,835,2024-04-06 00:00:00,Suite 79,PO Box 53246,321.02,0.95
9481,5696,833,2024-04-06 00:00:00,PO Box 68522,4th Floor,2626.7,3.49
6204,5332,121,2024-04-06 00:00:00,Room 1173,Apt 1789,394.87,4.73
3640,2679,301,2024-04-06 00:00:00,Suite 57,9th Floor,4376.39,0.76
3487,3287,346,2024-04-06 00:00:00,PO Box 58059,Room 1142,13.56,1.81
9338,1395,953,2024-04-06 00:00:00,Suite 35,6th Floor,1614.96,3.34
4443,8251,983,2024-04-06 00:00:00,Room 480,Suite 20,1157.1,3.77
6528,1738,626,2024-04-06 00:00:00,19th Floor,Room 1774,1942.88,0.19
1797,2894,548,2024-04-06 00:00:00,Room 860,PO Box 29409,4043.6,4.74
2970,6841,922,2024-04-06 00:00:00,11th Floor,Room 241,4991.07,1.09
6314,8604,197,2024-04-06 00:00:00,16th Floor,PO Box 23090,1801.99,3.46
8566,1038,273,2024-04-06 00:00:00,Suite 37,11th Floor,3992.26,0.78
7934,4151,507,2024-04-06 00:00:00,PO Box 51829,Suite 51,4881.91,1.48
8129,4389,480,2024-04-06 00:00:00,Suite 39,PO Box 35260,1038.62,3.83
1417,1073,206,2024-04-06 00:00:00,Apt 1164,PO Box 91464,2035.72,4.12
9280,6797,524,2024-04-06 00:00:00,Apt 211,PO Box 33448,1952.08,0.77
1904,4079,544,2024-04-06 00:00:00,Room 1012,Suite 40,2447.28,1.14
